"","PD","SR","cellid"
"19492",352.2403471729,8,"19492"
"19493",363.2254994369,9,"19493"
"19494",335.3954289662,7,"19494"
"19495",355.470469909,10,"19495"
"19496",465.0959738316,9,"19496"
"19497",468.906785694,10,"19497"
"19499",439.6186044652,9,"19499"
"19500",483.8066560454,11,"19500"
"19501",483.8066560454,11,"19501"
"19502",483.8066560454,11,"19502"
"19537",466.4983375064,10,"19537"
"19538",463.0865514273,10,"19538"
"19539",462.6875256417,9,"19539"
"19540",544.7710508204,10,"19540"
"19541",519.7902319705,9,"19541"
"19542",519.7902319705,9,"19542"
"19543",519.7902319705,9,"19543"
"19544",240.2755311815,3,"19544"
"19548",214.4669075744,1,"19548"
"19549",733.2592870644,9,"19549"
"19550",704.6377060753,7,"19550"
"19551",559.4510890621,3,"19551"
"19570",552.6087692971,9,"19570"
"19571",567.3366094141,10,"19571"
"19573",214.4669075747,1,"19573"
"19576",214.4669075697,1,"19576"
"19577",214.4669075697,1,"19577"
"19578",214.4669075697,1,"19578"
"19579",214.4669075697,1,"19579"
"19580",214.4669075697,1,"19580"
"19581",430.5672455576,5,"19581"
"19582",1199.07454083215,19,"19582"
"19583",680.36206861455,9,"19583"
"19584",860.89774171355,8,"19584"
"19585",674.314595447,6,"19585"
"19586",953.548654461,8,"19586"
"19587",753.72161138,5,"19587"
"19588",747.867930658,5,"19588"
"19589",214.466906592,1,"19589"
"19622",214.4669085717,1,"19622"
"19623",271.9838382631,4,"19623"
"19624",363.2254994369,9,"19624"
"19625",352.2403471729,8,"19625"
"19626",354.9864774514,9,"19626"
"19627",354.9864774514,9,"19627"
"19628",465.0959738293,9,"19628"
"19629",468.906785694,10,"19629"
"19630",444.9238203222,10,"19630"
"19631",483.8066560454,11,"19631"
"19632",483.8066560454,11,"19632"
"19633",483.8066560454,11,"19633"
"19668",457.3823097847,8,"19668"
"19669",457.3823097847,8,"19669"
"19670",457.3823097847,8,"19670"
"19671",540.9602389557,9,"19671"
"19672",519.7902319705,9,"19672"
"19673",519.7902319705,9,"19673"
"19674",519.7902319705,9,"19674"
"19675",432.4014909348,7,"19675"
"19679",490.4903720763,8,"19679"
"19680",733.2592870644,9,"19680"
"19681",559.4510890621,3,"19681"
"19694",214.466908575,1,"19694"
"19700",552.6087692971,9,"19700"
"19701",567.3366094141,10,"19701"
"19706",214.4669075697,1,"19706"
"19707",214.4669075697,1,"19707"
"19708",214.4669075697,1,"19708"
"19709",214.4669075697,1,"19709"
"19710",214.4669075697,1,"19710"
"19711",382.9951648526,5,"19711"
"19712",514.9620149576,8,"19712"
"19713",1100.50149779285,18,"19713"
"19714",668.45977002455,8,"19714"
"19715",649.13360984855,7,"19715"
"19716",674.314595447,6,"19716"
"19717",898.915786972,7,"19717"
"19718",815.337857807,6,"19718"
"19719",490.550061596,3,"19719"
"19720",214.466906592,1,"19720"
"19752",214.4669085717,1,"19752"
"19753",243.7667674657,2,"19753"
"19754",363.2254994369,9,"19754"
"19755",363.2254994369,9,"19755"
"19756",352.2403471729,8,"19756"
"19757",354.9864774514,9,"19757"
"19758",214.4669075709,1,"19758"
"19759",468.906785694,10,"19759"
"19760",444.9238203222,10,"19760"
"19761",444.9238203222,10,"19761"
"19762",483.8066560454,11,"19762"
"19763",483.8066560454,11,"19763"
"19764",483.8066560454,11,"19764"
"19799",466.4983375064,10,"19799"
"19800",292.2804673232,4,"19800"
"19801",456.3844562993,7,"19801"
"19802",456.3844562993,7,"19802"
"19803",407.7007067157,5,"19803"
"19804",492.2764893721,7,"19804"
"19805",519.7902319705,9,"19805"
"19806",519.7902319705,9,"19806"
"19807",432.4014909348,7,"19807"
"19810",490.4903720763,8,"19810"
"19811",519.7902319628,9,"19811"
"19812",583.1540197958,4,"19812"
"19825",214.466908575,1,"19825"
"19826",214.466908575,1,"19826"
"19831",480.0556101061,8,"19831"
"19832",552.6087692971,9,"19832"
"19837",214.4669075697,1,"19837"
"19838",214.4669075697,1,"19838"
"19839",214.4669075697,1,"19839"
"19840",214.4669075697,1,"19840"
"19841",214.4669075697,1,"19841"
"19842",287.0200667706,2,"19842"
"19843",580.0125342847,8,"19843"
"19844",564.5122915423,6,"19844"
"19845",925.60752001425,15,"19845"
"19846",649.13360984855,7,"19846"
"19847",683.60442878855,7,"19847"
"19848",459.847686867,5,"19848"
"19849",837.299540545,6,"19849"
"19850",536.103796805,4,"19850"
"19851",214.466906592,1,"19851"
"19884",214.4669085717,1,"19884"
"19885",243.7667674657,2,"19885"
"19886",363.2254994369,9,"19886"
"19887",352.2403471729,8,"19887"
"19888",346.3805812302,8,"19888"
"19889",344.0013251874,8,"19889"
"19891",469.9046391794,11,"19891"
"19892",444.9238203222,10,"19892"
"19893",297.0891336741,6,"19893"
"19895",466.4983375064,10,"19895"
"19930",326.8650368805,7,"19930"
"19931",456.3844562993,7,"19931"
"19932",456.3844562993,7,"19932"
"19933",378.4008468215,4,"19933"
"19934",353.5900776971,3,"19934"
"19935",492.2764893721,7,"19935"
"19936",519.7902319705,9,"19936"
"19937",519.7902319705,9,"19937"
"19938",432.4014909348,7,"19938"
"19939",485.6817067262,6,"19939"
"19940",486.6795602116,7,"19940"
"19941",519.7902319628,9,"19941"
"19942",379.3987003069,5,"19942"
"19955",214.466908575,1,"19955"
"19956",214.466908575,1,"19956"
"19962",480.0556101061,8,"19962"
"19967",214.4669075697,1,"19967"
"19968",214.4669075697,1,"19968"
"19969",214.4669075697,1,"19969"
"19970",214.4669075697,1,"19970"
"19971",214.4669075697,1,"19971"
"19972",214.4669075697,1,"19972"
"19973",382.9951648526,5,"19973"
"19974",544.0066858088,7,"19974"
"19975",1033.37222208195,17,"19975"
"19976",795.46660925255,11,"19976"
"19977",727.99668210355,10,"19977"
"19978",688.50847237755,8,"19978"
"19979",726.92646450055,9,"19979"
"19980",1027.93343201755,11,"19980"
"19981",747.867930654,5,"19981"
"19982",214.466906592,1,"19982"
"20015",243.7667674657,2,"20015"
"20016",243.7667674657,2,"20016"
"20017",352.2403471729,8,"20017"
"20018",335.3954289662,7,"20018"
"20019",354.9864774514,9,"20019"
"20020",214.4669085717,1,"20020"
"20021",214.4669085672,1,"20021"
"20022",469.9046391794,11,"20022"
"20023",435.8077926005,8,"20023"
"20026",457.3823097847,8,"20026"
"20061",326.8650368805,7,"20061"
"20062",462.6875256417,9,"20062"
"20063",432.6815255656,6,"20063"
"20064",353.5900776971,3,"20064"
"20065",353.5900776971,3,"20065"
"20066",344.9841804751,2,"20066"
"20067",492.2764893721,7,"20067"
"20068",492.2764893721,7,"20068"
"20069",519.7902319705,9,"20069"
"20070",519.7902319705,9,"20070"
"20071",519.7902319705,9,"20071"
"20072",490.4903720763,8,"20072"
"20073",466.7874413426,7,"20073"
"20093",552.6087692981,9,"20093"
"20099",214.4669075697,1,"20099"
"20100",214.4669075697,1,"20100"
"20101",214.4669075697,1,"20101"
"20102",214.4669075697,1,"20102"
"20103",214.4669075697,1,"20103"
"20104",323.0259152366,3,"20104"
"20105",382.9951648526,5,"20105"
"20106",346.9893163767,4,"20106"
"20107",847.38167253525,14,"20107"
"20108",766.41467721955,11,"20108"
"20109",727.99668210355,10,"20109"
"20110",512.45955790855,8,"20110"
"20111",1089.12749992255,14,"20111"
"20112",1079.83766658155,13,"20112"
"20147",243.7667674657,2,"20147"
"20148",335.3954289639,7,"20148"
"20149",296.9646581132,5,"20149"
"20150",346.3805812302,8,"20150"
"20151",320.2983944514,7,"20151"
"20152",214.4669085717,1,"20152"
"20153",466.0938273147,10,"20153"
"20154",460.7886114577,9,"20154"
"20155",326.8650368805,7,"20155"
"20192",332.1702527375,8,"20192"
"20193",456.3844562993,7,"20193"
"20194",353.5900776971,3,"20194"
"20195",353.5900776971,3,"20195"
"20196",344.9841804751,2,"20196"
"20197",344.9841804751,2,"20197"
"20198",492.2764893721,7,"20198"
"20199",492.2764893721,7,"20199"
"20200",519.7902319705,9,"20200"
"20201",519.7902319705,9,"20201"
"20202",490.4903720763,8,"20202"
"20203",519.7902319628,9,"20203"
"20204",379.3987003069,5,"20204"
"20222",214.466908575,1,"20222"
"20223",552.6087692981,9,"20223"
"20227",344.9841814811,2,"20227"
"20228",397.7043267611,4,"20228"
"20229",214.4669075697,1,"20229"
"20230",214.4669075697,1,"20230"
"20231",214.4669075697,1,"20231"
"20232",214.4669075697,1,"20232"
"20233",214.4669075697,1,"20233"
"20234",214.4669075697,1,"20234"
"20235",323.0259152366,3,"20235"
"20236",580.0125342847,8,"20236"
"20237",869.86880417825,14,"20237"
"20238",830.05549045525,13,"20238"
"20239",766.41467721955,11,"20239"
"20240",532.62160745855,9,"20240"
"20241",809.89343892055,12,"20241"
"20242",1089.12749992255,14,"20242"
"20243",850.77201899455,7,"20243"
"20278",214.4669085717,1,"20278"
"20279",243.7667674657,2,"20279"
"20280",243.7667674657,2,"20280"
"20281",243.7667674657,2,"20281"
"20282",214.4669085717,1,"20282"
"20283",214.4669085717,1,"20283"
"20284",330.2713385535,8,"20284"
"20285",330.2713385535,8,"20285"
"20286",326.8650368805,7,"20286"
"20288",326.8650368805,7,"20288"
"20323",332.1702527375,8,"20323"
"20324",433.679379051,7,"20324"
"20325",353.5900776971,3,"20325"
"20326",353.5900776971,3,"20326"
"20327",344.9841804751,2,"20327"
"20329",344.9841804751,2,"20329"
"20330",492.2764893721,7,"20330"
"20331",519.7902319705,9,"20331"
"20332",519.7902319705,9,"20332"
"20333",519.7902319705,9,"20333"
"20334",403.1016310406,6,"20334"
"20335",379.3987003069,5,"20335"
"20353",214.466908575,1,"20353"
"20354",473.2815178699,5,"20354"
"20355",552.6087692981,9,"20355"
"20358",359.2863316451,3,"20358"
"20359",359.2863316451,3,"20359"
"20360",430.2824011478,5,"20360"
"20361",214.4669075697,1,"20361"
"20362",214.4669075697,1,"20362"
"20363",298.0448367407,2,"20363"
"20364",214.4669075697,1,"20364"
"20365",214.4669075697,1,"20365"
"20366",214.4669075697,1,"20366"
"20367",323.0259152366,3,"20367"
"20368",241.8580827997,2,"20368"
"20369",990.46803733615,15,"20369"
"20370",830.05549045525,13,"20370"
"20371",929.51002451445,13,"20371"
"20372",576.10037215255,10,"20372"
"20373",390.72382201955,4,"20373"
"20374",891.12459118655,9,"20374"
"20410",214.4669085717,1,"20410"
"20411",214.4669085717,1,"20411"
"20412",243.7667674657,2,"20412"
"20413",243.7667674657,2,"20413"
"20414",214.4669085717,1,"20414"
"20415",247.8835739173,3,"20415"
"20416",330.2713385535,8,"20416"
"20417",330.2713385535,8,"20417"
"20418",326.8650368805,7,"20418"
"20419",326.8650368805,7,"20419"
"20454",332.1702527375,8,"20454"
"20455",378.4008468215,4,"20455"
"20456",353.5900776971,3,"20456"
"20457",344.9841804751,2,"20457"
"20458",344.9841804751,2,"20458"
"20461",408.6985602011,6,"20461"
"20462",492.2764893721,7,"20462"
"20463",408.6985602011,6,"20463"
"20464",379.3987003069,5,"20464"
"20483",214.466908575,1,"20483"
"20484",214.466908575,1,"20484"
"20485",434.8635227549,4,"20485"
"20488",359.2863316451,3,"20488"
"20489",359.2863316451,3,"20489"
"20490",383.4021755916,3,"20490"
"20491",214.4669075697,1,"20491"
"20492",214.4669075697,1,"20492"
"20493",214.4669075697,1,"20493"
"20494",298.0448367407,2,"20494"
"20495",269.0997740537,2,"20495"
"20496",269.0997740537,2,"20496"
"20497",214.4669075697,1,"20497"
"20498",269.0997740537,2,"20498"
"20499",757.7840637246,13,"20499"
"20500",766.71129541515,13,"20500"
"20501",990.46803733615,15,"20501"
"20502",726.77969460945,12,"20502"
"20503",549.87279711955,10,"20503"
"20504",359.66108316855,3,"20504"
"20543",214.4669085717,1,"20543"
"20544",214.4669085717,1,"20544"
"20545",214.4669085717,1,"20545"
"20546",247.8835739173,3,"20546"
"20547",321.6654423323,7,"20547"
"20548",326.8650368805,7,"20548"
"20549",326.8650368805,7,"20549"
"20550",326.8650368805,7,"20550"
"20585",332.1702527375,8,"20585"
"20586",247.8835739173,3,"20586"
"20587",353.5900776971,3,"20587"
"20588",344.9841804751,2,"20588"
"20589",344.9841804751,2,"20589"
"20593",408.6985602011,6,"20593"
"20594",379.3987003069,5,"20594"
"20612",214.466908575,1,"20612"
"20613",214.466908575,1,"20613"
"20614",214.466908575,1,"20614"
"20615",214.466908575,1,"20615"
"20616",400.7283586779,4,"20616"
"20619",302.7891601632,4,"20619"
"20620",359.2863316451,3,"20620"
"20622",458.3645035578,6,"20622"
"20623",214.4669075697,1,"20623"
"20624",214.4669075697,1,"20624"
"20625",214.4669075697,1,"20625"
"20626",298.0448367407,2,"20626"
"20627",700.33135717115,9,"20627"
"20628",676.76530689315,9,"20628"
"20629",352.6777032247,3,"20629"
"20630",380.0688784547,4,"20630"
"20631",746.54924586515,12,"20631"
"20632",746.54924586515,12,"20632"
"20633",990.46803733615,15,"20633"
"20634",693.36573084745,11,"20634"
"20635",535.67892018955,8,"20635"
"20675",214.4669085717,1,"20675"
"20676",214.4669085717,1,"20676"
"20677",214.4669085717,1,"20677"
"20679",239.2776776961,2,"20679"
"20680",326.8650368805,7,"20680"
"20681",326.8650368805,7,"20681"
"20716",247.8835739173,3,"20716"
"20717",344.9841814759,2,"20717"
"20718",214.4669085742,1,"20718"
"20719",214.4669085742,1,"20719"
"20720",214.4669085742,1,"20720"
"20743",214.466908575,1,"20743"
"20744",214.466908575,1,"20744"
"20745",214.466908575,1,"20745"
"20747",417.5373406749,3,"20747"
"20750",359.2863316451,3,"20750"
"20753",458.3645035578,6,"20753"
"20754",214.4669075697,1,"20754"
"20755",214.4669075697,1,"20755"
"20756",214.4669075697,1,"20756"
"20757",681.00519699515,8,"20757"
"20758",768.64462626015,11,"20758"
"20759",696.09146706915,10,"20759"
"20760",382.5729771987,4,"20760"
"20761",352.6777032227,3,"20761"
"20762",746.54924586515,12,"20762"
"20763",298.0448367387,2,"20763"
"20764",214.466908581,1,"20764"
"20765",680.39007002645,11,"20765"
"20766",666.19619309645,9,"20766"
"20808",223.0728047929,2,"20808"
"20811",214.4669075694,1,"20811"
"20812",303.1621061468,6,"20812"
"20847",214.4669075709,1,"20847"
"20849",214.4669085742,1,"20849"
"20850",214.4669085742,1,"20850"
"20851",214.4669085742,1,"20851"
"20852",214.4669085742,1,"20852"
"20874",214.466908575,1,"20874"
"20875",214.466908575,1,"20875"
"20876",214.466908575,1,"20876"
"20878",344.9841804789,2,"20878"
"20881",447.6085832341,6,"20881"
"20884",214.4669085769,1,"20884"
"20885",458.3645035578,6,"20885"
"20886",214.4669075697,1,"20886"
"20887",214.4669075697,1,"20887"
"20888",664.7903246206,8,"20888"
"20889",749.31846608415,10,"20889"
"20890",546.24803398625,8,"20890"
"20891",696.09146706915,10,"20891"
"20892",763.6206152428,11,"20892"
"20893",352.6777032227,3,"20893"
"20894",214.466908581,1,"20894"
"20896",214.466908581,1,"20896"
"20897",680.49834325965,10,"20897"
"20898",680.49834325965,10,"20898"
"20943",214.4669075709,1,"20943"
"20979",214.4669085742,1,"20979"
"20980",214.4669085742,1,"20980"
"20981",214.4669085742,1,"20981"
"20982",214.4669085742,1,"20982"
"21009",417.5373406749,3,"21009"
"21011",460.1776751281,6,"21011"
"21015",397.7043267611,4,"21015"
"21016",458.3645035578,6,"21016"
"21017",299.7651282409,4,"21017"
"21018",298.0448367407,2,"21018"
"21019",708.9877487578,10,"21019"
"21020",491.6151664967,7,"21020"
"21021",461.7198925227,6,"21021"
"21022",691.0674560508,10,"21022"
"21023",214.466908581,1,"21023"
"21028",647.92026887165,9,"21028"
"21029",410.04998219555,5,"21029"
"21073",214.4669075709,1,"21073"
"21074",214.4669075709,1,"21074"
"21111",214.4669085742,1,"21111"
"21112",214.4669085742,1,"21112"
"21141",455.9553357891,4,"21141"
"21142",430.2824011491,5,"21142"
"21143",344.9841814819,2,"21143"
"21147",344.9841814819,2,"21147"
"21148",430.2824011478,5,"21148"
"21149",430.2824011478,5,"21149"
"21150",636.4345895668,9,"21150"
"21151",636.4345895668,9,"21151"
"21152",636.4345895668,9,"21152"
"21153",636.4345895668,9,"21153"
"21154",592.2371654301,7,"21154"
"21155",214.466908581,1,"21155"
"21160",647.92026887165,9,"21160"
"21161",359.66108316855,3,"21161"
"21271",383.4021765971,3,"21271"
"21273",397.7043267611,4,"21273"
"21279",430.2824011478,5,"21279"
"21280",299.7651282409,4,"21280"
"21281",636.4345895668,9,"21281"
"21282",636.4345895668,9,"21282"
"21283",636.4345895668,9,"21283"
"21284",622.1324394028,8,"21284"
"21285",214.466908581,1,"21285"
"21291",647.92026887165,9,"21291"
"21292",359.66108316855,3,"21292"
"21298",214.46690757455,1,"21298"
"21402",214.4669085742,1,"21402"
"21404",344.9841814811,2,"21404"
"21405",344.9841814819,2,"21405"
"21411",214.466908575,1,"21411"
"21412",267.1870538542,3,"21412"
"21413",312.3469879092,3,"21413"
"21414",214.466908581,1,"21414"
"21415",214.466908581,1,"21415"
"21422",628.59410869565,8,"21422"
"21423",597.53136984465,7,"21423"
"21424",359.66108316855,3,"21424"
"21428",214.46690757455,1,"21428"
"21429",214.46690757455,1,"21429"
"21430",269.09977606555,2,"21430"
"21531",214.4669085742,1,"21531"
"21532",214.4669085742,1,"21532"
"21535",359.2863316451,3,"21535"
"21543",228.7690587382,2,"21543"
"21544",228.7690587382,2,"21544"
"21545",214.466908581,1,"21545"
"21547",214.4669085742,1,"21547"
"21553",628.59410869565,8,"21553"
"21554",597.53136984465,7,"21554"
"21555",490.17835607545,4,"21555"
"21556",359.66108316855,3,"21556"
"21557",298.04483574155,2,"21557"
"21558",298.04483574155,2,"21558"
"21559",307.51777117975,3,"21559"
"21560",307.51777117975,3,"21560"
"21561",252.8849036902,2,"21561"
"21562",214.4669085742,1,"21562"
"21662",214.4669085742,1,"21662"
"21663",214.4669085742,1,"21663"
"21666",214.4669085742,1,"21666"
"21675",214.4669085742,1,"21675"
"21678",214.4669085742,1,"21678"
"21679",214.4669085742,1,"21679"
"21685",597.53136984465,7,"21685"
"21686",597.53136984465,7,"21686"
"21687",583.22921968065,6,"21687"
"21688",452.71194677375,5,"21688"
"21689",391.09569934675,4,"21689"
"21690",307.51777117975,3,"21690"
"21691",307.51777117975,3,"21691"
"21692",252.8849036902,2,"21692"
"21693",214.4669085742,1,"21693"
"21694",214.4669085742,1,"21694"
"21792",214.4669085742,1,"21792"
"21793",214.4669085742,1,"21793"
"21796",214.4669085742,1,"21796"
"21806",214.4669085742,1,"21806"
"21808",214.4669085742,1,"21808"
"21817",597.53136984465,7,"21817"
"21818",452.71194677375,5,"21818"
"21819",391.09569934675,4,"21819"
"21820",391.09569934675,4,"21820"
"21821",307.51777117975,3,"21821"
"21822",214.46690757455,1,"21822"
"21823",214.4669085742,1,"21823"
"21824",214.4669085742,1,"21824"
"21825",214.4669085742,1,"21825"
"21924",214.4669085742,1,"21924"
"21927",214.4669085742,1,"21927"
"21928",214.4669085742,1,"21928"
"21938",214.4669085742,1,"21938"
"21941",214.4669085742,1,"21941"
"21948",252.8849036902,2,"21948"
"21950",336.4628318572,3,"21950"
